,house_type,house_size,location,price,numBathrooms,numBalconies,verificationDate,SecurityDeposit,Status
364,1BHKApartment,450,Thane West,35000,2,0,15 days,0,Semi-Furnished
365,4BHKApartment,3800,Lower Parel,425000,5,0,19 days,0,Semi-Furnished
366,2BHKApartment,900,Ville Parle East,80000,2,0,9 days,0,Unfurnished
367,1BHKApartment,500,Andheri East,45000,2,0,9 days,0,Semi-Furnished
368,2BHKApartment,750,Thane West,46000,2,0,24 days,0,Furnished
369,4BHKIndependentHouse,3500,Thane West,140000,5,0,24 days,0,Semi-Furnished
370,2BHKApartment,780,Titwala,8500,2,0,a month,0,Unfurnished
371,2BHKApartment,750,Mulund East,36000,2,0,23 days,0,Unfurnished
372,2BHKApartment,1075,Thane West,32000,2,0,3 days,0,Semi-Furnished
373,2BHKApartment,835,Thane West,28000,2,0,3 days,0,Semi-Furnished
374,2BHKApartment,950,Titwala,10000,2,0,4 days,0,Unfurnished
375,2BHKApartment,835,Thane West,26000,2,0,2 days,0,Semi-Furnished
376,3BHKApartment,1150,Thane West,38000,2,0,2 days,0,Semi-Furnished
377,1BHKApartment,715,Titwala,9000,1,0,a month,0,Unfurnished
378,2BHKApartment,850,Titwala,8000,2,0,10 days,0,Unfurnished
379,2BHKApartment,850,Titwala,8000,2,0,10 days,0,Unfurnished
380,4BHKVilla,3000,Titwala,22000,4,0,8 days,0,Semi-Furnished
381,2BHKApartment,650,Thane West,32000,2,0,a month,0,Semi-Furnished
382,2BHKApartment,750,Thane West,33000,3,0,a month,0,Semi-Furnished
383,4BHKApartment,1400,Thane West,70000,4,0,a month,0,Furnished
384,2BHKApartment,670,Thane West,36000,2,0,a month,0,Furnished
385,3BHKIndependentHouse,2000,Thane West,55000,5,0,a month,0,Semi-Furnished
386,2BHKApartment,677,Thane West,27000,2,0,a month,0,Semi-Furnished
387,4BHKIndependentHouse,3500,Thane West,125000,4,0,a month,0,Furnished
388,2BHKApartment,980,Titwala,7500,2,0,a month,0,Unfurnished
389,1RKStudioApartment,300,Andheri West,22000,1,0,11 days,0,Semi-Furnished
390,2BHKApartment,970,Bhandup West,37000,2,0,25 days,0,Unfurnished
391,1BHKApartment,600,Marine Lines,60000,2,0,2 months,0,Furnished
392,2BHKApartment,1210,Ulwe,15000,2,0,4 months,0,Unfurnished
393,2BHKApartment,1198,Ulwe,17000,2,0,4 months,0,Unfurnished
394,2BHKApartment,750,Andheri West,100000,2,0,13 days,0,Furnished
395,2BHKApartment,850,Titwala,9500,2,0,11 days,0,Semi-Furnished
396,1BHKApartment,425,Goregaon West,27000,1,0,a month,0,Unfurnished
397,1BHKApartment,480,Girgaon,50000,1,0,4 days,0,Semi-Furnished
398,1BHKApartment,500,Girgaon,45000,1,0,4 days,0,Semi-Furnished
399,3BHKApartment,1200,Ville Parle East,110000,3,0,4 days,0,Unfurnished
400,1BHKApartment,552,Chembur,35000,1,0,23 days,0,Unfurnished
401,2BHKApartment,750,Mulund East,45000,2,0,a month,0,Unfurnished
402,3BHKApartment,1100,Mulund East,70000,3,0,a month,0,Unfurnished
403,3BHKApartment,1200,Ville Parle East,135000,3,0,5 days,0,Unfurnished
404,1BHKApartment,600,Mulund East,25000,2,0,14 days,0,Semi-Furnished
405,3BHKApartment,1250,Thane West,47000,3,0,a month,0,Semi-Furnished
406,2BHKApartment,1040,Hiranandani Estates,45000,2,0,a month,0,Semi-Furnished
407,2BHKApartment,1040,Thane West,27000,2,0,a month,0,Semi-Furnished
408,2BHKApartment,1200,Kharghar,35000,2,0,2 days,0,Furnished
409,3BHKApartment,1200,Ville Parle East,100000,3,0,7 days,0,Unfurnished
410,2BHKApartment,1800,Kharghar,63000,2,0,2 days,0,Furnished
411,2BHKApartment,850,Andheri West,110000,2,0,17 days,0,Semi-Furnished
412,1BHKApartment,635,Andheri East,52000,2,0,a month,0,Semi-Furnished
413,2BHKApartment,1000,Sanpada,40000,2,0,8 days,0,Unfurnished
414,2BHKApartment,1200,Nerul,27000,2,0,a month,0,Semi-Furnished
415,2BHKApartment,900,Kanjurmarg,49000,1,0,a month,0,Semi-Furnished
416,2BHKApartment,1000,Kanjurmarg,45000,2,0,a month,0,Semi-Furnished
417,2BHKApartment,890,Andheri East,70000,2,0,a month,0,Semi-Furnished
418,1BHKApartment,675,Andheri East,48000,2,0,a month,0,Semi-Furnished
419,2BHKApartment,900,Kanjurmarg,49000,1,0,a month,0,Semi-Furnished
420,2BHKApartment,1000,Kanjurmarg,45000,2,0,a month,0,Semi-Furnished
421,2BHKApartment,890,Andheri East,70000,2,0,a month,0,Semi-Furnished
422,1BHKApartment,675,Andheri East,48000,2,0,a month,0,Semi-Furnished
423,2BHKApartment,1100,Powai,75000,2,0,a month,0,Semi-Furnished
424,1RKStudioApartment,350,Andheri East,30000,1,0,a month,0,Furnished
425,1RKStudioApartment,350,Andheri East,30000,1,0,a month,0,Furnished
426,1RKStudioApartment,350,Andheri East,30000,1,0,a month,0,Furnished
427,3BHKApartment,1860,Goregaon East,43000,3,0,2 months,0,Unfurnished
428,1RKStudioApartment,340,Goregaon East,12500,1,0,2 months,0,Unfurnished
429,3BHKApartment,1860,Goregaon East,36000,3,0,2 months,0,Furnished
430,2BHKApartment,850,Goregaon East,22500,2,0,2 months,0,Unfurnished
431,1BHKApartment,550,Mulund East,30000,2,0,18 days,0,Unfurnished
432,2BHKApartment,710,Andheri East,45000,2,0,a month,0,Semi-Furnished
433,2BHKApartment,800,Ville Parle East,65000,2,0,4 days,0,Unfurnished
434,2BHKApartment,1100,Kharghar,28000,2,0,5 days,0,Semi-Furnished
435,2BHKApartment,1100,Kharghar,27000,2,0,5 days,0,Furnished
436,1BHKApartment,700,Nerul,16000,1,0,a month,0,Unfurnished
437,1BHKApartment,550,Mulund East,24000,2,0,22 days,0,Unfurnished
438,1BHKApartment,500,Ville Parle East,45000,1,0,9 days,0,Semi-Furnished
439,2BHKApartment,1250,Malabar Hill,145000,2,0,2 months,0,Furnished
440,2BHKApartment,900,Worli,105000,2,0,2 months,0,Furnished
441,2BHKApartment,700,Tardeo,75000,2,0,2 months,0,Furnished
442,1BHKApartment,650,Cumballa Hill,95000,1,0,2 months,0,Furnished
443,6BHKApartment,4370,Lower Parel,800000,3,0,2 months,0,Semi-Furnished
444,6BHKApartment,4370,Lower Parel,800000,3,0,2 months,0,Semi-Furnished
445,3BHKApartment,1325,Napeansea Road,180000,3,0,2 months,0,Furnished
446,3BHKApartment,1800,Worli,190000,3,0,2 months,0,Semi-Furnished
447,2BHKApartment,750,Mulund East,37000,2,0,a month,0,Unfurnished
448,2BHKApartment,750,Mulund East,45000,2,0,11 days,0,Unfurnished
449,2BHKApartment,750,Malad East,37000,2,0,11 days,0,Unfurnished
450,1BHKApartment,615,Sanpada,24000,1,0,11 days,0,Unfurnished
451,1BHKApartment,600,Sanpada,25000,1,0,11 days,0,Semi-Furnished
452,2BHKApartment,750,Mulund East,45000,2,0,11 days,0,Unfurnished
453,2BHKApartment,750,Bhandup West,38000,2,0,11 days,0,Unfurnished
454,2BHKApartment,680,Thane West,45000,3,0,a month,0,Furnished
455,2BHKApartment,677,Thane West,40000,2,0,a month,0,Furnished
456,4BHKApartment,2500,Kharghar,95000,5,0,7 days,0,Semi-Furnished
457,3BHKApartment,1500,Tardeo,150000,3,0,4 months,0,Furnished
458,1BHKApartment,690,Nala Sopara,11500,2,0,7 days,0,Semi-Furnished
459,2BHKApartment,750,Vasai,15000,2,0,7 days,0,Semi-Furnished
460,3BHKApartment,1600,Kharghar,65000,3,0,8 days,0,Furnished
461,1BHKApartment,540,Ghatkopar East,30000,2,0,15 days,0,Unfurnished
462,2BHKApartment,1600,Nerul,33000,2,0,a month,0,Unfurnished
463,3BHKApartment,1600,Kharghar,50000,3,0,2 days,0,Semi-Furnished
464,2BHKApartment,800,Mulund East,40000,3,0,a month,0,Unfurnished
465,3BHKApartment,1500,Lower Parel,250000,2,0,2 months,0,Semi-Furnished
466,1BHKApartment,630,Thane West,13999,1,0,15 days,0,Semi-Furnished
467,2BHKApartment,1200,Thane West,30000,2,0,15 days,0,Furnished
468,2BHKApartment,900,Thane West,23000,2,0,15 days,0,Unfurnished
469,2BHKApartment,1000,Thane West,19000,2,0,15 days,0,Semi-Furnished
470,2BHKApartment,1000,Thane West,22900,2,0,15 days,0,Semi-Furnished
471,1BHKApartment,600,Thane West,13000,1,0,15 days,0,Unfurnished
472,2BHKApartment,850,Thane West,25000,2,0,15 days,0,Furnished
473,1BHKApartment,560,Thane West,14000,2,0,15 days,0,Semi-Furnished
474,1BHKApartment,700,Thane West,18000,1,0,15 days,0,Furnished
475,1BHKApartment,600,Thane West,17000,1,0,15 days,0,Unfurnished
476,1BHKApartment,650,Thane West,17000,1,0,15 days,0,Semi-Furnished
477,2BHKIndependentHouse,1300,Thane West,27000,2,0,15 days,0,Semi-Furnished
478,1BHKApartment,600,Thane West,15000,1,0,15 days,0,Semi-Furnished
479,2BHKApartment,1300,Kharghar,45000,2,0,9 days,0,Furnished
480,3BHKApartment,2000,Nala Sopara,400000,4,0,4 months,0,Semi-Furnished
481,1BHKApartment,550,Mulund East,25000,2,0,7 days,0,Unfurnished
482,2BHKApartment,950,Bandra West,125000,2,0,12 days,0,Furnished
483,4BHKApartment,3200,Bandra West,375000,5,0,12 days,0,Semi-Furnished
484,4BHKApartment,2200,Bandra West,375000,4,0,12 days,0,Semi-Furnished
485,2BHKApartment,800,Khar West,100000,2,0,12 days,0,Unfurnished
486,3BHKApartment,1100,Khar West,165000,3,0,16 days,0,Furnished
487,2BHKApartment,1250,Andheri East,50000,2,0,17 days,0,Furnished
488,2BHKApartment,1250,Andheri East,50000,2,0,17 days,0,Furnished
489,4BHKApartment,3000,Kharghar,80000,4,0,10 days,0,Semi-Furnished
490,3BHKApartment,1400,Andheri East,100000,2,0,19 days,0,Furnished
491,1BHKApartment,600,Andheri East,44000,1,0,2 days,0,Furnished
492,1BHKApartment,670,Thane West,12000,2,0,a month,0,Unfurnished
493,1BHKApartment,600,Andheri East,45000,1,0,5 days,0,Furnished
494,3BHKApartment,1800,Kharghar,60000,3,0,11 days,0,Furnished
495,2BHKApartment,1100,Prabhadevi,125000,2,0,4 days,0,Furnished
496,1BHKApartment,600,Colaba,70000,1,0,4 days,0,Semi-Furnished
497,2BHKApartment,1150,Colaba,80000,2,0,4 days,0,Semi-Furnished
498,1BHKApartment,650,Marine Lines,50000,2,0,4 days,0,Semi-Furnished
499,1BHKApartment,600,Worli,80000,2,0,4 days,0,Furnished
500,1BHKApartment,350,Worli,48000,1,0,4 days,0,Furnished
501,1BHKApartment,600,Girgaon,50000,2,0,4 days,0,Furnished
502,2BHKApartment,1100,Napeansea Road,140000,2,0,4 days,0,Furnished
503,1BHKApartment,550,Marine Lines,53000,2,0,4 days,0,Semi-Furnished
504,2BHKApartment,1200,Malabar Hill,110000,2,0,4 days,0,Furnished
505,2BHKApartment,900,Byculla,80000,2,0,4 days,0,Semi-Furnished
506,2BHKApartment,1200,Cuffe Parade,95000,2,0,4 days,0,Furnished
507,1BHKApartment,550,Marine Lines,42000,2,0,4 days,0,Semi-Furnished
508,1BHKApartment,575,Girgaon,50000,1,0,4 days,0,Furnished
509,1BHKApartment,700,Malabar Hill,90000,1,0,4 days,0,Furnished
510,2BHKApartment,1100,Prabhadevi,125000,2,0,4 days,0,Furnished
511,1BHKApartment,690,Nala Sopara,11500,2,0,2 months,0,Semi-Furnished
512,1BHKApartment,650,Dombivali,15000,2,0,24 days,0,Semi-Furnished
513,2BHKApartment,1250,Andheri East,70000,2,0,10 days,0,Unfurnished
514,1BHKApartment,600,Andheri West,40000,1,0,21 days,0,Furnished
515,1BHKApartment,500,Dombivali,9000,2,0,a month,0,Semi-Furnished
516,2BHKApartment,750,Dombivali,9000,2,0,a month,0,Semi-Furnished
517,1BHKApartment,550,Dadar West,60000,2,0,8 days,0,Semi-Furnished
518,1BHKApartment,550,Dadar West,60000,2,0,8 days,0,Semi-Furnished
519,1BHKApartment,675,Matunga,70000,2,0,8 days,0,Semi-Furnished
520,1BHKApartment,550,Dadar West,60000,2,0,8 days,0,Semi-Furnished
521,2BHKApartment,750,Mulund East,40000,1,0,5 days,0,Semi-Furnished
522,1BHKApartment,600,Mulund East,30000,2,0,6 days,0,Semi-Furnished
523,2BHKApartment,980,Dombivali,25000,2,0,a month,0,Furnished
524,1BHKApartment,590,Dombivali,15000,2,0,a month,0,Semi-Furnished
525,2BHKApartment,950,Andheri East,78000,2,0,a month,0,Unfurnished
526,2BHKApartment,950,Andheri East,78000,2,0,a month,0,Unfurnished
527,2BHKApartment,950,Andheri East,78000,2,0,a month,0,Unfurnished
528,1BHKApartment,650,Malabar Hill,95000,2,0,3 months,0,Furnished
529,2BHKApartment,980,Andheri East,48000,2,0,a month,0,Semi-Furnished
530,2BHKApartment,1160,Andheri East,49880,2,0,a month,0,Furnished
531,2BHKApartment,990,Matunga,105000,2,0,12 days,0,Furnished
532,4BHKApartment,2200,Bandra West,200000,4,0,12 days,0,Semi-Furnished
533,2BHKApartment,600,Vasai,13000,4,0,20 days,0,Semi-Furnished
534,1BHKApartment,570,Nala Sopara,10500,1,0,20 days,0,Semi-Furnished
535,1BHKApartment,650,Vasai,11000,1,0,20 days,0,Semi-Furnished
536,1BHKApartment,600,Vasai east,11000,2,0,20 days,0,Semi-Furnished
537,3BHKApartment,1100,Nala Sopara,16500,2,0,17 days,0,Semi-Furnished
538,1BHKApartment,700,Nala Sopara,10500,2,0,17 days,0,Semi-Furnished
539,2BHKApartment,850,Goregaon East,29500,2,0,6 days,0,Furnished
540,1RKStudioApartment,340,Goregaon East,14000,1,0,17 hours,0,Semi-Furnished
541,3BHKApartment,2500,Kharghar,55000,4,0,7 days,0,Semi-Furnished
542,1BHKApartment,680,Kalamboli,14000,2,0,2 months,0,Unfurnished
543,3BHKApartment,1600,Prabhadevi,115000,3,0,16 days,0,Furnished
544,3BHKApartment,1400,Dadar West,125000,3,0,16 days,0,Furnished
545,2BHKApartment,1200,Prabhadevi,145000,2,0,16 days,0,Semi-Furnished
546,1BHKApartment,780,Dadar West,57000,2,0,16 days,0,Furnished
547,2BHKApartment,1200,Mahim,95000,2,0,16 days,0,Furnished
548,2BHKApartment,750,Worli,100000,2,0,16 days,0,Furnished
549,2BHKApartment,800,Dadar West,85000,2,0,16 days,0,Furnished
550,3BHKApartment,1600,Dadar West,125000,3,0,16 days,0,Furnished
551,3BHKApartment,1400,Dadar West,125000,3,0,16 days,0,Furnished
552,1BHKApartment,659,Worli,70000,1,0,16 days,0,Semi-Furnished
553,2BHKApartment,750,Dadar West,85000,2,0,16 days,0,Furnished
554,2BHKApartment,800,MATUNGA WEST,85000,2,0,16 days,0,Furnished
555,3BHKApartment,1600,Prabhadevi,120000,3,0,16 days,0,Furnished
556,1BHKApartment,550,Goregaon East,23000,1,0,3 days,0,Furnished
557,3BHKApartment,1100,Goregaon East,38000,3,0,3 days,0,Furnished
558,2BHKApartment,1100,Andheri East,70000,2,0,6 days,0,Furnished
559,1BHKApartment,600,Vasai,11000,2,0,17 days,0,Semi-Furnished
560,1BHKApartment,550,Andheri East,55000,2,0,7 days,0,Unfurnished
561,2BHKApartment,1350,Powai,90000,2,0,7 days,0,Semi-Furnished
562,2BHKApartment,1000,Powai,82000,2,0,7 days,0,Semi-Furnished
563,2BHKApartment,950,Powai,55000,2,0,7 days,0,Furnished
564,2BHKApartment,1200,Andheri East,69000,2,0,7 days,0,Furnished
565,3BHKApartment,1500,Powai,250000,4,0,7 days,0,Furnished
566,2BHKApartment,1050,Powai,65000,2,0,7 days,0,Semi-Furnished
567,2BHKApartment,850,Powai,85000,2,0,7 days,0,Furnished
568,2BHKApartment,800,Andheri West,70000,2,0,a month,0,Furnished
569,2BHKApartment,850,Andheri West,55000,2,0,a month,0,Semi-Furnished
570,1BHKApartment,650,Andheri West,60000,2,0,a month,0,Furnished
571,1BHKApartment,775,Powai,30000,1,0,8 days,0,Unfurnished
572,3BHKApartment,1500,Powai,72000,4,0,8 days,0,Furnished
573,1BHKApartment,555,Powai,30000,2,0,8 days,0,Unfurnished
574,2BHKApartment,1050,Powai,65000,2,0,8 days,0,Semi-Furnished
575,1BHKApartment,900,Powai,53000,2,0,8 days,0,Furnished
576,2BHKApartment,1200,Powai,65000,2,0,8 days,0,Semi-Furnished
577,1BHKApartment,600,Andheri East,47000,2,0,21 days,0,Unfurnished
578,1BHKApartment,800,Powai,55000,2,0,11 days,0,Semi-Furnished
579,2BHKApartment,750,Powai,80000,2,0,12 days,0,Semi-Furnished
580,1BHKApartment,775,Powai,35000,1,0,12 days,0,Unfurnished
581,2BHKApartment,850,Powai,80000,2,0,12 days,0,Furnished
582,1RKStudioApartment,240,Powai,23000,1,0,7 days,0,Furnished
583,2BHKApartment,1050,Andheri East,65000,2,0,2 months,0,Semi-Furnished
584,3BHKApartment,1300,Powai,75000,3,0,13 days,0,Furnished
585,2BHKApartment,900,Matunga,80000,2,0,12 days,0,Furnished
586,1BHKApartment,610,Dombivali,14000,1,0,a month,0,Semi-Furnished
587,1BHKApartment,460,Tardeo,70000,1,0,5 months,0,Furnished
588,3BHKApartment,1600,Kharghar,47000,3,0,12 days,0,Semi-Furnished
589,2BHKApartment,1350,Cumballa Hill,110000,2,0,20 days,0,Furnished
590,1BHKApartment,600,Cumballa Hill,85000,2,0,20 days,0,Furnished
591,1BHKApartment,680,Tardeo,65000,2,0,20 days,0,Furnished
592,2BHKApartment,1350,Tardeo,100000,2,0,20 days,0,Furnished
593,1BHKApartment,450,Dombivali,9000,1,0,a month,0,Unfurnished
594,2BHKApartment,900,Mahim,80000,2,0,12 days,0,Semi-Furnished
595,2BHKApartment,800,Mahim,85000,2,0,12 days,0,Semi-Furnished
596,3BHKApartment,1850,Prabhadevi,145000,3,0,12 days,0,Furnished
597,1BHKApartment,675,Dadar West,60000,1,0,12 days,0,Furnished
598,2BHKApartment,1200,Mahim,95000,2,0,12 days,0,Semi-Furnished
599,2BHKApartment,1400,Prabhadevi,125000,2,0,12 days,0,Unfurnished
600,1BHKApartment,650,Worli,70000,1,0,12 days,0,Furnished
601,2BHKApartment,800,Mahim,85000,2,0,11 days,0,Semi-Furnished
602,2BHKApartment,1050,Dombivali,17000,2,0,5 days,0,Semi-Furnished
603,2BHKApartment,1050,Dombivali,18000,2,0,5 days,0,Semi-Furnished
604,1BHKApartment,550,Dadar West,60000,2,0,5 days,0,Semi-Furnished
605,2BHKApartment,800,Dadar West,85000,2,0,5 days,0,Furnished
606,2BHKApartment,850,Mahim,80000,2,0,5 days,0,Semi-Furnished
607,2BHKApartment,750,Dadar West,85000,2,0,5 days,0,Furnished
608,2BHKApartment,950,Dombivali,16000,2,0,a month,0,Unfurnished
609,2BHKApartment,800,Andheri West,75000,2,0,13 days,0,Furnished
610,1BHKApartment,550,Andheri West,55000,2,0,3 days,0,Semi-Furnished
611,2BHKApartment,650,Andheri West,75000,2,0,3 days,0,Furnished
612,5BHKApartment,2500,Tardeo,350000,5,0,a month,0,Furnished
613,3BHKApartment,999,Mulund West,60000,2,0,a month,0,Semi-Furnished
614,3BHKApartment,1500,Tardeo,200000,3,0,a month,0,Furnished
615,4BHKIndependentHouse,3000,Thane West,75000,5,0,4 days,0,Furnished
616,2BHKApartment,888,Mulund West,55000,2,0,a month,0,Semi-Furnished
617,2BHKApartment,620,Tardeo,100000,2,0,23 days,0,Furnished
618,3BHKApartment,2150,Mahalaxmi,225000,3,0,23 days,0,Semi-Furnished
619,1BHKApartment,600,Ghatkopar East,40000,2,0,6 days,0,Unfurnished
620,2BHKApartment,1081,Ghatkopar West,90000,2,0,6 days,0,Semi-Furnished
621,2BHKApartment,850,Bhandup West,38000,2,0,6 days,0,Unfurnished
622,2BHKApartment,825,Malabar Hill,90000,2,0,19 days,0,Furnished
623,1BHKApartment,700,Dombivali,15000,2,0,12 days,0,Semi-Furnished
624,2BHKApartment,950,Lower Parel,175000,2,0,a month,0,Semi-Furnished
625,3BHKApartment,1500,Tardeo,200000,3,0,a month,0,Furnished
626,3BHKApartment,1500,Tardeo,200000,3,0,a month,0,Furnished
627,3BHKApartment,1650,Malabar Hill,250000,3,0,a month,0,Furnished
628,1BHKApartment,750,Cumballa Hill,85000,1,0,a month,0,Furnished
629,1BHKApartment,650,Cumballa Hill,95000,1,0,a month,0,Furnished
630,1BHKApartment,550,Tardeo,60000,2,0,a month,0,Furnished
631,3BHKApartment,1500,Tardeo,200000,3,0,a month,0,Furnished
632,3BHKApartment,2700,Prabhadevi,275000,4,0,a month,0,Semi-Furnished
633,2BHKApartment,1035,Mahalaxmi,135000,2,0,a month,0,Unfurnished
634,3BHKApartment,1550,Lower Parel,350000,4,0,a month,0,Furnished
635,2BHKApartment,625,Malabar Hill,125000,2,0,a month,0,Furnished
636,4BHKApartment,2200,Gamdevi,200000,4,0,a month,0,Semi-Furnished
637,5BHKApartment,3600,Tardeo,350000,6,0,a month,0,Furnished
638,2BHKApartment,1050,Girgaon,130000,2,0,a month,0,Furnished
639,1BHKApartment,750,Tardeo,65000,2,0,a month,0,Furnished
640,1RKStudioApartment,271,Powai,17000,1,0,a day,0,Unfurnished
641,2BHKApartment,753,Thane West,37000,2,0,a year,0,Semi-Furnished
642,4BHKApartment,2300,Lower Parel,425000,4,0,a month,0,Semi-Furnished
643,2BHKApartment,1050,Malabar Hill,150000,2,0,a month,0,Semi-Furnished
644,4BHKApartment,1950,Worli,310000,4,0,a month,0,Semi-Furnished
645,3BHKApartment,1848,Malabar Hill,360000,2,0,a month,0,Semi-Furnished
646,2BHKApartment,1150,Marine Lines,180000,2,0,a month,0,Furnished
647,2BHKApartment,1150,Marine Lines,180000,2,0,a month,0,Furnished
648,5BHKApartment,3400,Cuffe Parade,650000,5,0,a month,0,Semi-Furnished
649,5BHKApartment,3400,Cuffe Parade,650000,5,0,a month,0,Semi-Furnished
650,5BHKApartment,4500,Malabar Hill,500000,5,0,a month,0,Furnished
651,4BHKApartment,2300,Malabar Hill,400000,4,0,a month,0,Furnished
652,4BHKApartment,1500,Malabar Hill,215000,4,0,a month,0,Furnished
653,4BHKApartment,3340,Napeansea Road,525000,4,0,a month,0,Furnished
654,4BHKApartment,3550,Mahalaxmi,700000,5,0,a month,0,Semi-Furnished
655,1BHKApartment,460,Tardeo,85000,1,0,a month,0,Furnished
656,3BHKApartment,2070,Tardeo,390000,4,0,a month,0,Semi-Furnished
657,1BHKApartment,460,Tardeo,85000,1,0,a month,0,Furnished
658,1BHKApartment,700,Thane West,20000,1,0,24 days,0,Furnished
659,1BHKApartment,615,Thane West,17000,1,0,a month,0,Semi-Furnished
660,2BHKApartment,1050,Powai,75000,2,0,16 days,0,Furnished
661,2BHKApartment,1050,Powai,50000,2,0,16 days,0,Semi-Furnished
662,2BHKApartment,1050,Powai,75000,2,0,4 days,0,Furnished
663,2BHKApartment,825,Agripada,100000,2,0,a day,0,Furnished
664,3BHKApartment,1700,Kharghar,45000,2,0,15 days,0,Semi-Furnished
665,1BHKApartment,550,Mulund East,25000,2,0,a day,0,Unfurnished
666,1BHKApartment,690,Thane West,17000,2,0,a month,0,Semi-Furnished
667,1BHKApartment,710,Thane West,21000,2,0,a month,0,Semi-Furnished
668,1BHKApartment,700,Worli,60000,1,0,2 days,0,Furnished
